statDate,q1,q2,auto,geo,gender,age,poll
18.12.19 22:43,Дром.ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
18.12.19 22:43,Автодром ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
18.12.19 22:47,Автору ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
18.12.19 22:48,Все,Кое где,"Да, я его вожу",На улице ,Женщина,51 и более лет,chel01
18.12.19 22:52,Авито авто Ру даром ру ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
18.12.19 22:53,Авито авто Ру даром ру ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
18.12.19 22:53,Avito,avito·ru,Нет,Пермь,Мужчина,45-50 лет,chel01
18.12.19 22:55,Автору,"auto·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,25-34 лет,chel01
18.12.19 22:55,Авито,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,35-44 лет,chel01
18.12.19 22:55,Нет,avito·ru,Нет,Тюменская обл,Женщина,25-34 лет,chel01
18.12.19 22:57,Avito.ru,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,35-44 лет,chel01
18.12.19 22:58,avto.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
18.12.19 22:59,"drom,avito,auto","auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
18.12.19 23:02,"Авито, Дром ру, авто ру, юла",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
18.12.19 23:04,Авто.ру Дром.ру,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
18.12.19 23:06,Юла авито дром в контакте 74 ru,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
18.12.19 23:08,Авито.авто ру.дром.ру,"drom·ru, avito·ru","Да, я его вожу",Курганская область.,Мужчина,45-50 лет,chel01
19.12.19 00:09,дром.ру. авто.ру.,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 00:55,Дром. Ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 01:09,Авито,"drom·ru, auto·ru, avito·ru, В вк","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
19.12.19 03:25,Авито авто,avito·ru,"Да, я его вожу",Мужской,Мужчина,45-50 лет,chel01
19.12.19 05:05,Авито,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 07:21,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 07:21,Авито,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 07:22,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 07:26,"Авто.ру,Кия,Хендай",drom·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 07:31,"Авто,авто.ру,дром.ру",drom·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 07:51,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 08:08,Ovita ...,drom·ru,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 08:09,Авто. Ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
19.12.19 08:10,Авто. Ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
19.12.19 08:12,Все нашего региона,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
19.12.19 08:14,Авто.ру авито. Дром.,"drom·ru, auto·ru, avito·ru, Юла.","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
19.12.19 08:31,Все ,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 08:39,"Авито,автору, друм","drom·ru, auto·ru","Да, я его вожу",Красноуфимск,Мужчина,45-50 лет,chel01
19.12.19 08:40,Автору,"drom·ru, auto·ru","Да, я его вожу",Красноуфмск,Мужчина,45-50 лет,chel01
19.12.19 08:42,Не знаю ,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Женщина,51 и более лет,chel01
19.12.19 08:46,Авто.ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
19.12.19 09:16,Никаких,Газета из рук в руки,Нет,в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 09:58,Немногу скачать,Авито,"Да, я его вожу",Екатеринбург,Мужчина,35-44 лет,chel01
19.12.19 10:04,"Авито, дром, авто.ру,","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 10:07,Авито..АМ.ru .е1 .дром.ru,avito·ru,"Да, я его вожу",Екатеринбург,Мужчина,35-44 лет,chel01
19.12.19 10:11,Авито,avito·ru,"Да, я его вожу",Екатеринбург,Мужчина,35-44 лет,chel01
19.12.19 10:11,Авито,avito·ru,"Да, я его вожу",Екатеринбург,Мужчина,35-44 лет,chel01
19.12.19 10:20,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
19.12.19 10:37,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 10:41,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 10:58,Авто ру.,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 10:59,"Авито, Дром ру",avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
19.12.19 10:59,Авто.ру,auto·ru,Нет,Губаха,Мужчина,45-50 лет,chel01
19.12.19 11:05,Авто Авто ру. ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 11:05,Авито,auto·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 11:06,Дром ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 11:12,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 11:15,"Авито, авто.ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 11:31,Авито ,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 11:33,Ничего,auto·ru,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
19.12.19 11:39,"Дром ру, авито ",auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 11:48,Avto. Ru Drom. Ru avito,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,18-24 лет,chel01
19.12.19 11:55,Автору Авито,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 12:05,Авто дром ,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 12:06,Авто дром ,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 12:16,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
19.12.19 12:18,У меня нетприложения,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
19.12.19 12:37,Все,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
19.12.19 12:41,avto.ru и drom.ru,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
19.12.19 13:29,Авито ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 13:48,"Авто.ру,Авито,Юла.","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
19.12.19 13:51,drom.ru auto.ru авито,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
19.12.19 14:03,Авито,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 15:03,Авито юла дром,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 15:04,Авито,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 15:34,Авита,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 17:05,Авито.. ?,"drom·ru, auto·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 17:05,Авто ру,avito·ru,"Да, но я его не вожу",в Челябинске,Женщина,35-44 лет,chel01
19.12.19 17:10,Лада,avito·ru,"Да, но я его не вожу",в Челябинской области,Женщина,18-24 лет,chel01
19.12.19 17:15,Дром,"drom·ru, auto·ru, avito·ru",Нет,Сургут,Мужчина,35-44 лет,chel01
19.12.19 17:21,Ютуб,avito·ru,"Да, я его вожу",в Челябинской области,Женщина,25-34 лет,chel01
19.12.19 17:25,"Авто.ру, дром.ру","drom·ru, auto·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
19.12.19 17:31,Авито. Авточел. Дром ру,"drom·ru, auto·ru, avito·ru, Авточел яндексавто","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 17:31,Авито,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 17:35,"Даром. Ру, авито","drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 18:18,"Автору, драйв","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 18:18,"Автору, драйв","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 19:29,Автору,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 19:48,"Drom.ru, avito.ru,auto.ru","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 20:40,Авто ру,auto·ru,"Да, я его вожу",Пермь,Мужчина,25-34 лет,chel01
19.12.19 20:41,Авто ру,auto·ru,"Да, я его вожу",Пермь,Мужчина,25-34 лет,chel01
19.12.19 21:01,Авито,avito·ru,"Да, я его вожу",Ивдель ,Мужчина,25-34 лет,chel01
19.12.19 21:35,13,4,Нет,Т,Мужчина,35-44 лет,chel01
19.12.19 22:11,Не какие незнаю так раз заходил на рекламода... Маш ру ну нескажу точно непомню на пару строчек выписал ну может поможет ну не ссудь.,Не рекламирую я не рекламирую я услышаете повторюся я нерекламирую машины воры ,"Да, я его вожу",Россе,Мужчина,35-44 лет,chel01
19.12.19 22:31,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 22:46,Никакие,Нигде,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
19.12.19 23:25,Дром.ру,Нигде,Нет,в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 01:03,Ни каких,avito·ru,"Да, но я его не вожу",в Челябинске,Женщина,51 и более лет,chel01
20.12.19 02:05,"Авто.ру,Авито,Юла.","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
20.12.19 02:55,"Авито, дром.ру,авто,ру, купи-продай","drom·ru, auto·ru, avito·ru, Купи-продай","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 02:56,Авто ру дром ру авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 16:05,"Дром
Авто ру","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 16:09,Авито,auto·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 16:10,Авито,auto·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 16:11,Дром ру,"auto·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 16:19,"Avito, drom",drom·ru,"Да, я его вожу",в Челябинской области,Мужчина,18-24 лет,chel01
20.12.19 16:19,Дром авито авто,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 16:20,Авито ,avito·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 16:22,"Авито, авто ру","auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 16:30,Дром авито,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 16:31,Авто.ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 16:36,Авито,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 16:43,"Авито, Дром, авто ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 16:43,Авто. ,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 16:50,"Авито, автору ",drom·ru,Нет,Нижневартовск ,Мужчина,35-44 лет,chel01
20.12.19 16:53,Никаких,Нигде,Нет,в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 16:53,Дом ру ,drom·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 16:58,Никаких,avito·ru,Нет,в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 17:02,"Дром,авточел","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:03,"vbnb
B",drom·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 17:07,"Авито
Дром",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:08,Дром. Ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 17:09,"Авито, Дром ру.",avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 17:10,Авто. РУ,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 17:13,Auto.ru,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 17:16,К,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 17:18,"Авто, дром ","drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 17:21,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:23,Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:24,"Беру,Авито,",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 17:24,Авто.ру,auto·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 17:26,идите на хуй,идите на хуй,Нет,идите на хуй,Мужчина,менее 18 лет,chel01
20.12.19 17:31,"Карчел,автору,автодром,","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 17:35,"Авито, авто.ру","auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:35,Доли.ру авито,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:37,Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:39,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:40,Дром ,drom·ru,"Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 17:41,"Дром. Ру.
Авто. Ру","avito·ru, Юла","Да, я его вожу",в Челябинске,Женщина,25-34 лет,chel01
20.12.19 17:41,Авто.ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 17:42,Авто.ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 17:47,Авито,"drom·ru, auto·ru, avito·ru",Нет,Екатеринбург,Мужчина,51 и более лет,chel01
20.12.19 17:48,Авито,"drom·ru, auto·ru, avito·ru",Нет,Екатеринбург,Мужчина,51 и более лет,chel01
20.12.19 17:50,Дром ру,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
20.12.19 17:50,Авито дром,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 17:53,Авто.ру дром,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 17:56,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:56,Авто ру,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 18:01,М,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 18:02,Ни какие,avito·ru,Нет,в Челябинской области,Женщина,менее 18 лет,chel01
20.12.19 18:03,Никакой,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 18:04,Никакой,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 18:06,"Авито
Юла","drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 18:07,"Авито
Юла","drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 18:08,Авто Авито,auto·ru,"Да, я его вожу",в Челябинской области,Женщина,35-44 лет,chel01
20.12.19 18:09,"Дром, авито, авто ру ","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
20.12.19 18:10,Авито,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 18:13,Не знаю,avito·ru,Нет,Пермь,Мужчина,35-44 лет,chel01
20.12.19 18:14,Не какие,auto·ru,Нет,в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 18:14,Авито авто.ру дром.ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 18:14,Авито.ру,avito·ru,Нет,Пермь,Мужчина,35-44 лет,chel01
20.12.19 18:15,Drom.ry,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,менее 18 лет,chel01
20.12.19 18:17,Авто. Ru,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 18:18,Авито,"drom·ru, avito·ru","Да, я его вожу",Салехард,Мужчина,45-50 лет,chel01
20.12.19 18:19,Авто. Ru,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 18:19,Авто,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 18:21,Авито ,auto·ru,"Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 18:23,Авто.ру,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 18:30,Авито,avito·ru,"Да, но я его не вожу",ТЮМЕНЬ,Женщина,35-44 лет,chel01
20.12.19 18:32,Авито,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 18:32,Дром ру,Я не умею размещать объявл,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 18:34,Дром ру,Не умею,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 18:36,Авито,"auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 18:38,Автодром,drom·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 18:49,.,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Женщина,менее 18 лет,chel01
20.12.19 18:49,Авито,"auto·ru, avito·ru","Да, но я его не вожу",В старокомышенске,Мужчина,менее 18 лет,chel01
20.12.19 18:51,Лада,auto·ru,"Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 18:58,Незнаю ничего,Продам так,"Да, я его вожу",Тюменская область,Мужчина,51 и более лет,chel01
20.12.19 19:02,Авто ,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 19:06,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Женщина,25-34 лет,chel01
20.12.19 19:07,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Женщина,25-34 лет,chel01
20.12.19 19:09,Авито,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",Кунгур,Мужчина,25-34 лет,chel01
20.12.19 19:09,"Дром,автору,а́вито.","drom·ru, auto·ru, avito·ru, Газета",Нет,Тобольск,Мужчина,45-50 лет,chel01
20.12.19 19:11,"Дром, авто.ру, ","drom·ru, auto·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
20.12.19 19:12,Нет,avito·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 19:14,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
20.12.19 19:16,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 19:24,Много откуда,"drom·ru, auto·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 19:26,drom.ru,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 19:27,auto.ru,auto·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,18-24 лет,chel01
20.12.19 19:28,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 19:29,Авито ру.,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
20.12.19 19:31,Автору,auto·ru,Нет,в Челябинской области,Женщина,25-34 лет,chel01
20.12.19 19:31,Автору,drom·ru,Нет,в Челябинской области,Женщина,25-34 лет,chel01
20.12.19 19:33,Авто ру,Вк,"Да, но я его не вожу",Оренбургская обл,Женщина,25-34 лет,chel01
20.12.19 19:35,Дром.ру ; Авто.ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 19:37,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 19:38,Не какие,У меня нет авто,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 19:39,Дром ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 19:40,Авто ру,auto·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 19:45,"Авито, дром, авто!","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 19:45,Авто. Ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 19:48,Авито,drom·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 19:49,Не какие,У меня нет авто,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 19:51,Дром ру,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 19:52,Задрали ру,Свалка,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 19:52,Автодом,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 20:02,Никаких,На двери подъезда,Нет,в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:06,Никакие,avito·ru,Нет,в Челябинске,Женщина,51 и более лет,chel01
20.12.19 20:07,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
20.12.19 20:08,Дром авто,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:10,Авто.ру,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
20.12.19 20:10,Разные,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
20.12.19 20:13,Не интересует,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:17,Avito,"auto·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
20.12.19 20:17,Е1,Е1,"Да, я его вожу",Ревда,Мужчина,25-34 лет,chel01
20.12.19 20:18,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 20:23,Дром ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:27,Дром ру авто ру авто спорт,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,менее 18 лет,chel01
20.12.19 20:34,Не каких ,drom·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 20:34,"Авито ,юла автору",avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
20.12.19 20:34,"Авито ,юла автору",avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
20.12.19 20:35,Не какие!,Нет авто!,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 20:36,Avito,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 20:39,Avito,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:41,Нет,drom·ru,Нет,Тм,Женщина,51 и более лет,chel01
20.12.19 20:50,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 20:51,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
20.12.19 20:54,Нет,avito·ru,Нет,Березники,Мужчина,35-44 лет,chel01
20.12.19 20:56,Незнаю,avito·ru,Нет,Москва,Мужчина,35-44 лет,chel01
20.12.19 20:59,Joom.,avito·ru,"Да, но я его не вожу",Москва,Мужчина,менее 18 лет,chel01
20.12.19 21:02,Никакие,auto·ru,Нет,в Челябинской области,Женщина,35-44 лет,chel01
20.12.19 21:05,Авто.ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
20.12.19 21:09,Никакие,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
