statDate,q1,q2,auto,geo,gender,age,poll
20.12.19 04:47,Дром ру,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 05:04,Дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 05:12,Д-ром. Авито. 74.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Женщина,25-34 лет,chel01
20.12.19 05:30,Авито,auto·ru,Нет,в Челябинске,Женщина,18-24 лет,chel01
20.12.19 09:34,"Авто ру, Дром ру,авито","auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 10:16,Drom.ru,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 11:21,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 12:02,"Дром, Авито, авто.ру","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 12:05,Пошли на хер со своей рекламой,Нерекламируемое,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 12:21,Никаких,Нигде,Нет,В России,Мужчина,25-34 лет,chel01
20.12.19 12:45,Авито,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Женщина,менее 18 лет,chel01
20.12.19 13:04,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 13:43,"Дром,автору","drom·ru, auto·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 14:30,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 14:45,? ,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 15:49,Авто ру Авито ,"auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
20.12.19 16:15,Авто ру,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 16:21,"Дром ру,авито,","drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 16:34,Авито,auto·ru,Нет,в Челябинске,Женщина,25-34 лет,chel01
20.12.19 16:43,1,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 16:49,Авито Дром авто ру .,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 17:25,Авто ру,auto·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 17:58,Drom.ru,drom·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
20.12.19 18:37,"Авито, дром, юла, авто ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
20.12.19 19:14,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
20.12.19 20:14,Нахер не нужны...,На лобовом стекле,"Да, я его вожу",Это нельзя назвать жизнью...,Мужчина,45-50 лет,chel01
20.12.19 20:17,Да говна вам на палке....,Хватит мне ипсти мозги...,Нет,Жуть,Мужчина,45-50 лет,chel01
20.12.19 20:18,Дром. Ру,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:19,Дром ру ,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 20:31,"Авито, дром, драйв",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 21:43,"Тог дром ру

Цефей","drom·ru, auto·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 22:02,Дом ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
20.12.19 22:09,drom,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 22:09,drom,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
20.12.19 23:21,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
20.12.19 23:35,авито,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 00:02,"Автору, авито","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 00:04,авито,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 00:04,авито,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 00:15,Дром ру,drom·ru,Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 00:29,Авто дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 01:05,Дром ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 01:26,Автору авторынок на горке горшки,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 01:42,Дром руб,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 01:43,"Авито, Дром ру авто руб ","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 01:57,"Дром.ру,Юла,Авито","auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 01:59,Авито,avito·ru,Нет,в Челябинске,Женщина,менее 18 лет,chel01
21.12.19 02:06,Дром ,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 02:08,"Avito, autoru, drom","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 02:44,Ни одного,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 02:56,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 02:56,А втору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 03:18,Drom,drom·ru,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 03:29,Дром ру,"drom·ru, auto·ru","Да, но я его не вожу",в Челябинске,Женщина,35-44 лет,chel01
21.12.19 03:31,Drom,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 03:53,Дромру,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 03:56,Drom.ru,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 04:18,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 04:18,Доли ру,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 04:19,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 04:46,Auto.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 06:22,E1.autochel.,Ego chi,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 06:51,Автору,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 07:03,Авито,drom·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 07:16,Автору,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 07:36,Дром ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 08:39,"Авто.ру, дром.ру",auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 10:23,Ни какие не знаю,Ни какие я бе лошадный,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 10:51,Авто ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 12:11,"Дром, авито","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 12:39,Дром.ру,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 12:46,Drom,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 13:22,Авито ,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:17,Много,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:17,Много,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 15:08,Дром. Ру,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 15:22,авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 15:31,Не знаю,avito·ru,"Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
21.12.19 15:42,Авто. Ру,"drom·ru, auto·ru","Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 15:44,"Дром ру
Авито",drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 15:45,Яндекс,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 16:10,Авито,avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 16:45,Дром ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 16:51,Никаких,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 17:07,drom.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Женщина,45-50 лет,chel01
21.12.19 17:09,Авто ру дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:23,Авито дром,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 17:58,никакие ,auto·ru,"Да, я его вожу",Залупинск,Женщина,51 и более лет,chel01
21.12.19 18:24,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 18:53,Авто ру,auto·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 19:09,"Авита, ","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 19:27,Avito,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 19:27,74 ру,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 19:30,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 21:24,Авто.ru,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 21:24,Auto ru,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 22:08,Не интересуюсь,avito·ru,Нет,в Челябинске,Женщина,51 и более лет,chel01
21.12.19 22:12,drom.ru avito.ru,avito·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 23:04,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 23:18,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 23:21,Не.интересно.,drom·ru,Нет,в Челябинске,Женщина,51 и более лет,chel01
21.12.19 23:23,Дгом.ру,"drom·ru, auto·ru",Нет,в Челябинске,Женщина,51 и более лет,chel01
21.12.19 23:24,Дром.ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 23:49,Челру,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 23:49,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 23:53,Не каких,avito·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 00:11,"Дром, авито, авто Ру,","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 00:25,"Авито, авто. Ру","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 00:37,Авто 74.ru,"drom·ru, 74.ru","Да, я его вожу",в Челябинске,Женщина,45-50 лет,chel01
22.12.19 00:52,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 01:46,авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 01:57,Никаво не знаю:<,"Мне 13, откуда я знаю",Нет,в Челябинске,Женщина,менее 18 лет,chel01
22.12.19 02:24,Не какие,Не знаю ,Нет,в Челябинске,Женщина,35-44 лет,chel01
22.12.19 03:11,Авто ру,auto·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 03:46,"авито, юла",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 03:53,"Дром ру, Авито","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
22.12.19 04:04,Dromru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
22.12.19 04:07,Авито ,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 04:15,drom.ru,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
22.12.19 04:26,Авто ру. Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 04:39,"Авто ру , Авито , дром","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 04:39,"drom.ru, auto.ru",auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 04:40,Ррв,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 04:44,Автодром,drom·ru,"Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
22.12.19 04:48,Дром авито,"drom·ru, Аавито","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 04:49,Авто.ру,avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 04:55,Авито Дром автору,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
22.12.19 04:55,Дром ру,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 05:06,"drom.ru, auto.ru","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 05:14,Д-ром ру,drom·ru,"Да, но я его не вожу",в Челябинске,Женщина,менее 18 лет,chel01
22.12.19 05:25,Drom,"drom·ru, auto·ru, avito·ru",Нет,Другое,Мужчина,25-34 лет,chel01
22.12.19 05:37,Рол,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
22.12.19 05:50,Автору,avito·ru,"Да, я его вожу",в Челябинске,Женщина,35-44 лет,chel01
22.12.19 06:03,Авито ,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
22.12.19 06:03,Дром,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 06:09,Нет ,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 06:17,Дром,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 06:24,Дром,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 06:32,Все,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 06:34,"Авито,дром.ру","drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 06:37,"Автору, Авито","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 07:44,Никакие,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
22.12.19 11:03,"Авито,","avito·ru, Юла ","Да, но я его не вожу",в Челябинске,Женщина,45-50 лет,chel01
22.12.19 11:38,"Авто. ру, авито, дром. ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 12:18,"drom, avto","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 12:38,Авито ,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 12:40,не интересуюсь,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
22.12.19 13:10,"Drom. Ru 
Auto.ru
Avito","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 13:45,авито ,"drom·ru, avito·ru",Нет,в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 14:16,"Авто ру, Дром","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 14:35,Автору,"auto·ru, avito·ru",Нет,в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 15:00,Авито авто,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 15:15,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 15:20,drom.ru auto.ru avito.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 15:58,"Авито, авто.ру, Дром.ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 16:19,Авито,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 16:19,Авито,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 16:22,Не знаю. ,У меня нет Маш ны,Нет,в Челябинске,Женщина,51 и более лет,chel01
22.12.19 16:22,никаких,нигде,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 16:23,авто.ру дром.ру,"drom·ru, auto·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 17:30,Drom,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
22.12.19 17:53,Avito auto ,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 19:10,авито,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
22.12.19 19:16,"hh.ru, auto.ru, avito auto","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 19:18,Авито Юла,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 19:19,Дром ру,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 19:19,Дром ру,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
22.12.19 19:52,Дром.ру. Авто.ру. Авито,"drom·ru, auto·ru",Нет,в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 19:52,Дром.ру. Авто.ру. Авито,"drom·ru, auto·ru",Нет,в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 19:57,ываываыва,ыавыаыва,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
22.12.19 20:07,74,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 20:19,Авито дром.,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
22.12.19 20:20,Авито дром.,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
22.12.19 20:32,Drom. Ru,drom·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 20:53,drom.ru autochel.ru ,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 21:32,не знаю,сдаем по трейд ин,"Да, я его вожу",в Челябинске,Женщина,35-44 лет,chel01
22.12.19 21:33,не знаю,сдаем по трейд ин,"Да, я его вожу",в Челябинске,Женщина,35-44 лет,chel01
22.12.19 21:43,Дром,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 21:49,Дромру ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
22.12.19 22:11,авито,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 22:55,Жуй хуй,Залупы даром,"Да, я его вожу",Мухосранск,Мужчина,51 и более лет,chel01
22.12.19 23:26,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 23:26,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 23:27,Авито,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
22.12.19 23:36,Авито . Авто,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Женщина,менее 18 лет,chel01
22.12.19 23:42,Авто ру,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 23:47,Avito.ru,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 23:48,Avito.ru,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
22.12.19 23:54,Авито,avito·ru,"Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
23.12.19 00:11,"Авто. Ру, дром. Ру","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 00:17,From.Ru,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 00:21,"дром.ру,авто74",auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 00:31,Дром.ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 00:42,Авто.ру ,auto·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 01:18,Дром ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 01:20,Дром ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 01:33,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 01:35,Авто ру,auto·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 01:36,Drom ru,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 01:36,Avito,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 02:10,Авито,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 02:17,Афто.ру,"auto·ru, avito·ru",Нет,в Челябинске,Мужчина,45-50 лет,chel01
23.12.19 02:25,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
23.12.19 02:29,Авто ру,avito·ru,"Да, но я его не вожу",в Челябинске,Женщина,45-50 лет,chel01
23.12.19 02:33,Дром,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 02:35,Авито,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
23.12.19 03:22,From.ru,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 03:41,"Авто,Auto.ru","auto·ru, avito·ru","Да, я его вожу",в Челябинске,Женщина,35-44 лет,chel01
23.12.19 03:42,авито дром,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 03:49,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 03:57,Авто. Ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
23.12.19 04:05,"Auto. Ru from. Ru, avito","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
23.12.19 04:09,нет,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 04:10,ни каких,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 04:11,не знаю,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 04:17,Не знаю,Нигде,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 04:19,Дром,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 04:19,Дром ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 04:21,Незнаю,Нигде,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 04:21,Незнаю,Нигде,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 04:23,Дром,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 04:27,"Авито, дром.ру",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 04:30,"Авито, авто ру, 74 ","drom·ru, auto·ru, avito·ru, 74.ru","Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 04:49,auto.ru,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 04:51,"Drom, Auto.ru ",auto·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 05:32,avito.ru avto.ru ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 05:37,авито,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
23.12.19 05:39,"Drom, avito","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 06:09,Авто.оу,"avito·ru, Г ",Нет,в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 06:10,Авито,avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 06:48,а что,на дереве,"Да, я его вожу",ростов,Женщина,менее 18 лет,chel01
23.12.19 09:29,Д-ром ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
